ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 1 default,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 2 default,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global,Attribute 3 default,Meta: hwp_product_gtin
,variable,8684436980032,Personalized In This House We Are Family Doormat Htt-Dxt001,1,0,visible,,"<p>ABOUT OUR DOORMATS : <br><br>Material: durable heat-resistant non-woven fabric top and neoprene rubber non-slip backing.<br>Indoor or outdoor use. Doormat is widely used for indoor front welcome mat, kitchen rug, floor mat, living room and so on.<br>Dry wet feet, grab dirt, dust, and grime, keeping floors clean and dry.<br>Easy clean. Use a damp cloth or sponge and mild detergent to clean dirt. Machine washing is not recommended.</p>",,,taxable,,1,,,0,0,,,,,1,,,,Uncategorized,,,https://cdn.shopify.com/s/files/1/0831/0528/4416/files/htt-dxt001.ads.jpg?v=1694752520,,,,,,,,,0,Size,"Small (40 X 60 CM),Medium (60 X 80 CM)",0,1,Small (40 X 60 CM),,,,,,,,,,,
,variation,8684436980032-1,Personalized In This House We Are Family Doormat Htt-Dxt001,1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,29.99,,,,https://cdn.shopify.com/s/files/1/0831/0528/4416/files/htt-dxt001.ads.jpg?v=1694752520,,,8684436980032,,,,,,1,Size,Small (40 X 60 CM),,1,,,,,,,,,,,,
,variation,8684436980032-2,Personalized In This House We Are Family Doormat Htt-Dxt001,1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,39.99,,,,https://cdn.shopify.com/s/files/1/0831/0528/4416/files/htt-dxt001.ads.jpg?v=1694752520,,,8684436980032,,,,,,2,Size,Medium (60 X 80 CM),,1,,,,,,,,,,,,
,variable,8684452905280,Personalized Dog Breeds And Name Doormat Full Printing Hqt-Dsh001,1,0,visible,,"<p>ABOUT OUR DOORMATS : <br><br>Material: durable heat-resistant non-woven fabric top and neoprene rubber non-slip backing.<br>Indoor or outdoor use. Doormat is widely used for indoor front welcome mat, kitchen rug, floor mat, living room and so on.<br>Dry wet feet, grab dirt, dust, and grime, keeping floors clean and dry.<br>Easy clean. Use a damp cloth or sponge and mild detergent to clean dirt. Machine washing is not recommended.</p>",,,taxable,,1,,,0,0,,,,,1,,,,Uncategorized,,,https://cdn.shopify.com/s/files/1/0831/0528/4416/files/hqt-DSH001-ads.jpg?v=1694754942,,,,,,,,,0,Size,"Small (40 X 60 CM),Medium (60 X 80 CM)",0,1,Small (40 X 60 CM),,,,,,,,,,,
,variation,8684452905280-1,Personalized Dog Breeds And Name Doormat Full Printing Hqt-Dsh001,1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,44.99,,,,https://cdn.shopify.com/s/files/1/0831/0528/4416/files/hqt-DSH001-ads.jpg?v=1694754942,,,8684452905280,,,,,,1,Size,Small (40 X 60 CM),,1,,,,,,,,,,,,
,variation,8684452905280-2,Personalized Dog Breeds And Name Doormat Full Printing Hqt-Dsh001,1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,54.99,,,,https://cdn.shopify.com/s/files/1/0831/0528/4416/files/hqt-DSH001-ads.jpg?v=1694754942,,,8684452905280,,,,,,2,Size,Medium (60 X 80 CM),,1,,,,,,,,,,,,
,variable,8684454183232,Personalized Dog Breeds And Name Doormat Full Printing Tdh | Hqt-Dsh002,1,0,visible,,"<p>ABOUT OUR DOORMATS : <br><br>Material: durable heat-resistant non-woven fabric top and neoprene rubber non-slip backing.<br>Indoor or outdoor use. Doormat is widely used for indoor front welcome mat, kitchen rug, floor mat, living room and so on.<br>Dry wet feet, grab dirt, dust, and grime, keeping floors clean and dry.<br>Easy clean. Use a damp cloth or sponge and mild detergent to clean dirt. Machine washing is not recommended.</p>",,,taxable,,1,,,0,0,,,,,1,,,,Uncategorized,,,https://cdn.shopify.com/s/files/1/0831/0528/4416/files/hqt-DSH002-ads.jpg?v=1694744307,,,,,,,,,0,Size,"Small (40 X 60 CM),Medium (60 X 80 CM)",0,1,Small (40 X 60 CM),,,,,,,,,,,
,variation,8684454183232-1,Personalized Dog Breeds And Name Doormat Full Printing Tdh | Hqt-Dsh002,1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,44.99,,,,https://cdn.shopify.com/s/files/1/0831/0528/4416/files/hqt-DSH002-ads.jpg?v=1694744307,,,8684454183232,,,,,,1,Size,Small (40 X 60 CM),,1,,,,,,,,,,,,
,variation,8684454183232-2,Personalized Dog Breeds And Name Doormat Full Printing Tdh | Hqt-Dsh002,1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,54.99,,,,https://cdn.shopify.com/s/files/1/0831/0528/4416/files/hqt-DSH002-ads.jpg?v=1694744307,,,8684454183232,,,,,,2,Size,Medium (60 X 80 CM),,1,,,,,,,,,,,,
,variable,8684457558336,Personalized Dogs Doormat Full Printing Qtd-Dnq001,1,0,visible,,"<p>ABOUT OUR DOORMATS : <br><br>Material: durable heat-resistant non-woven fabric top and neoprene rubber non-slip backing.<br>Indoor or outdoor use. Doormat is widely used for indoor front welcome mat, kitchen rug, floor mat, living room and so on.<br>Dry wet feet, grab dirt, dust, and grime, keeping floors clean and dry.<br>Easy clean. Use a damp cloth or sponge and mild detergent to clean dirt. Machine washing is not recommended.</p>",,,taxable,,1,,,0,0,,,,,1,,,,Uncategorized,,,https://cdn.shopify.com/s/files/1/0831/0528/4416/files/QTD-DNQ001ADS.jpg?v=1694751565,,,,,,,,,0,Size,"Small (40 X 60 CM),Medium (60 X 80 CM)",0,1,Small (40 X 60 CM),,,,,,,,,,,
