ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 1 default,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 2 default,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global,Attribute 3 default,Meta: hwp_product_gtin
,variation,8684702630208-1,Personalized Christmas Couple Collie Border Dog Lover Country Road Xmas Gift Canvas Pillow,1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,24.99,,,,,,,8684702630208,,,,,,1,Size,12x12in,,1,,,,,,,,,,,,
,variation,8684702630208-2,Personalized Christmas Couple Collie Border Dog Lover Country Road Xmas Gift Canvas Pillow,1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,35.99,,,,,,,8684702630208,,,,,,2,Size,18x18in,,1,,,,,,,,,,,,
,variable,8684694896960,"Personalized Nana, Grandma with grandkids Rainbow Flower Canvas Throw Pillow NLA05AUG21TP1",1,0,visible,,"<p>Add your personalized touch to your bedroom or living room! This throw pillow features a removable canvas case with zipper enclosure. Colorfast dyed fabric of your image yields unrivaled durability and color vibrancy.</p>
<ul>
  <li>Colorfast for safe washing.</li>
  <li>Single side imprint with white-colored backside.</li>
  <li>100% polyester filling.</li>
  <li>Made in USA.</li>
  <li>Use a damp cloth when light cleaning is needed.</li>
  <li>Machine or hand wash cover in cold water for stronger cleaning.</li>
</ul>",,,taxable,,1,,,0,0,,,,,1,,,,Uncategorized,,,https://cdn.shopify.com/s/files/1/0831/0528/4416/files/nla05AUG21tp1-ads-3.jpg?v=1699764820,,,,,,,,,0,Size,"12x12in,18x18in",0,1,12x12in,,,,,,,,,,,
,variation,8684694896960-1,"Personalized Nana, Grandma with grandkids Rainbow Flower Canvas Throw Pillow NLA05AUG21TP1",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,27.99,,,,,,,8684694896960,,,,,,1,Size,12x12in,,1,,,,,,,,,,,,
,variation,8684694896960-2,"Personalized Nana, Grandma with grandkids Rainbow Flower Canvas Throw Pillow NLA05AUG21TP1",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,33.99,,,,,,,8684694896960,,,,,,2,Size,18x18in,,1,,,,,,,,,,,,
,variable,8684693782848,Personalized Blessed To Be Called Grandma Canvas Throw Pillow NVL03AUG21TT1,1,0,visible,,"<p>Add your personalized touch to your bedroom or living room! This throw pillow features a removable canvas case with zipper enclosure. Colorfast dyed fabric of your image yields unrivaled durability and color vibrancy.</p>
<ul>
  <li>Colorfast for safe washing.</li>
  <li>Single side imprint with white-colored backside.</li>
  <li>100% polyester filling.</li>
  <li>Made in USA.</li>
  <li>Use a damp cloth when light cleaning is needed.</li>
  <li>Machine or hand wash cover in cold water for stronger cleaning.</li>
</ul>",,,taxable,,1,,,0,0,,,,,1,,,,Uncategorized,,,https://cdn.shopify.com/s/files/1/0831/0528/4416/files/NVL03AUG21TT1-ADS.jpg?v=1699768125,,,,,,,,,0,Size,"12x12in,18x18in",0,1,12x12in,,,,,,,,,,,
,variation,8684693782848-1,Personalized Blessed To Be Called Grandma Canvas Throw Pillow NVL03AUG21TT1,1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,27.99,,,,,,,8684693782848,,,,,,1,Size,12x12in,,1,,,,,,,,,,,,
,variation,8684693782848-2,Personalized Blessed To Be Called Grandma Canvas Throw Pillow NVL03AUG21TT1,1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,33.99,,,,,,,8684693782848,,,,,,2,Size,18x18in,,1,,,,,,,,,,,,
,variable,8684691915072,Grandchildren fill s space in your heart Personalized Canvas Pillow NLA02AUG21XT2,1,0,visible,,"<p>Add your personalized touch to your bedroom or living room! This throw pillow features a removable canvas case with zipper enclosure. Colorfast dyed fabric of your image yields unrivaled durability and color vibrancy.</p>
<ul>
  <li>Colorfast for safe washing.</li>
  <li>Single side imprint with white-colored backside.</li>
  <li>100% polyester filling.</li>
  <li>Made in USA.</li>
  <li>Use a damp cloth when light cleaning is needed.</li>
  <li>Machine or hand wash cover in cold water for stronger cleaning.</li>
</ul>",,,taxable,,1,,,0,0,,,,,1,,,,Uncategorized,,,https://cdn.shopify.com/s/files/1/0831/0528/4416/files/NLA02AUG21XT2-ads.jpg?v=1699771923,,,,,,,,,0,Size,"12x12in,18x18in",0,1,12x12in,,,,,,,,,,,
,variation,8684691915072-1,Grandchildren fill s space in your heart Personalized Canvas Pillow NLA02AUG21XT2,1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,27.99,,,,,,,8684691915072,,,,,,1,Size,12x12in,,1,,,,,,,,,,,,
,variation,8684691915072-2,Grandchildren fill s space in your heart Personalized Canvas Pillow NLA02AUG21XT2,1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,33.99,,,,,,,8684691915072,,,,,,2,Size,18x18in,,1,,,,,,,,,,,,
,variable,8684691620160,"Dear Grandma, when you're missing us just hug this pillow Personalized Canvas Pillow NLA02AUG21XT1",1,0,visible,,"<p>Add your personalized touch to your bedroom or living room! This throw pillow features a removable canvas case with zipper enclosure. Colorfast dyed fabric of your image yields unrivaled durability and color vibrancy.</p>
<ul>
  <li>Colorfast for safe washing.</li>
  <li>Single side imprint with white-colored backside.</li>
  <li>100% polyester filling.</li>
  <li>Made in USA.</li>
  <li>Use a damp cloth when light cleaning is needed.</li>
  <li>Machine or hand wash cover in cold water for stronger cleaning.</li>
</ul>",,,taxable,,1,,,0,0,,,,,1,,,,Uncategorized,,,https://cdn.shopify.com/s/files/1/0831/0528/4416/files/NLA02AUG21XT1-ads.jpg?v=1699763400,,,,,,,,,0,Size,"12x12in,18x18in",0,1,12x12in,,,,,,,,,,,
,variation,8684691620160-1,"Dear Grandma, when you're missing us just hug this pillow Personalized Canvas Pillow NLA02AUG21XT1",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,27.99,,,,,,,8684691620160,,,,,,1,Size,12x12in,,1,,,,,,,,,,,,
,variation,8684691620160-2,"Dear Grandma, when you're missing us just hug this pillow Personalized Canvas Pillow NLA02AUG21XT1",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,33.99,,,,,,,8684691620160,,,,,,2,Size,18x18in,,1,,,,,,,,,,,,
,variable,8684683886912,Personalized Grandkid I'm so glad you are my grandma Canvas Pillow DHL12JUL21NQ2,1,0,visible,,"<p class=""p1"">Awesome present for New Grandma, granny, mama, mimi, grandmom, grandma, yaya, nanny, nunny, nana, mawmaw, mom, gigi, gaga, gamma, gammi, nonna, nonny, aunt who loves their kids</p>
<p>Add your personalized touch to your bedroom or living room! This throw pillow features a removable canvas case with zipper enclosure. Colorfast dyed fabric of your image yields unrivaled durability and color vibrancy.</p>
<ul>
<li>Colorfast for safe washing.</li>
<li>Single side imprint with white-colored backside.</li>
<li>100% polyester filling.</li>
<li>Made in USA.</li>
<li>Use a damp cloth when light cleaning is needed.</li>
<li>Machine or hand wash cover in cold water for stronger cleaning.</li>
</ul>",,,taxable,,1,,,0,0,,,,,1,,,,Uncategorized,,,https://cdn.shopify.com/s/files/1/0831/0528/4416/files/DHL12JUL21NQ2-ads.jpg?v=1699760684,,,,,,,,,0,Size,"12x12in,18x18in",0,1,12x12in,,,,,,,,,,,
,variation,8684683886912-1,Personalized Grandkid I'm so glad you are my grandma Canvas Pillow DHL12JUL21NQ2,1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,27.99,,,,https://cdn.shopify.com/s/files/1/0831/0528/4416/files/DHL12JUL21NQ2-ads.jpg?v=1699760684,,,8684683886912,,,,,,1,Size,12x12in,,1,,,,,,,,,,,,
